,TotRmsAbvGrd,1stFlrSF,OverallQual,FullBath,LotFrontage,YearRemodAdd,YearBuilt,GrLivArea,ExterQual_3.0,ExterQual_5.0,ExterQual_7.0,ExterQual_9.0,ExterQual_nan
596,5,1036,5,1,63.0,1953,1953,1036,0,1,0,0,0
597,9,1104,6,2,90.0,1999,1966,1988,0,0,1,0,0
598,6,1176,5,1,74.0,1957,1957,1176,0,1,0,0,0
599,7,1440,5,2,82.0,1998,1959,1440,0,1,0,0,0
600,5,1570,6,1,90.0,1958,1958,1570,0,1,0,0,0
601,5,1104,5,1,75.0,1958,1956,1104,0,1,0,0,0
602,4,882,5,1,60.0,1952,1952,882,0,1,0,0,0
603,6,1152,5,1,102.0,1953,1953,1152,0,1,0,0,0
604,5,950,5,1,0.0,1953,1953,950,0,1,0,0,0
605,6,1790,6,2,95.0,1957,1957,1790,0,1,0,0,0
606,7,1764,5,2,71.0,1982,1957,1764,0,1,0,0,0
607,9,1824,5,2,76.0,1957,1957,1824,0,1,0,0,0
608,3,869,4,1,60.0,1950,1948,869,0,1,0,0,0
609,5,747,5,1,45.0,1950,1925,1159,0,1,0,0,0
610,4,672,4,1,60.0,2005,1940,672,0,0,1,0,0
611,7,1254,5,1,60.0,1950,1922,1436,0,1,0,0,0
612,5,1044,5,1,78.0,1968,1968,1044,0,1,0,0,0
613,6,1312,7,1,76.0,2001,1958,1312,0,1,0,0,0
614,5,1081,6,1,0.0,1993,1960,1081,0,1,0,0,0
615,5,876,5,1,60.0,1951,1951,876,0,1,0,0,0
616,6,1256,5,1,80.0,1959,1959,1256,0,1,0,0,0
617,6,1027,5,1,80.0,1962,1962,1027,0,1,0,0,0
618,5,819,6,2,60.0,1950,1948,1320,0,1,0,0,0
619,4,984,6,1,64.0,1954,1954,984,0,1,0,0,0
620,6,854,6,1,60.0,1954,1954,1278,0,1,0,0,0
621,10,1800,5,2,113.0,1961,1961,1800,0,1,0,0,0
622,6,1024,5,1,60.0,1967,1955,1588,0,1,0,0,0
623,4,825,5,1,60.0,1954,1954,825,0,1,0,0,0
624,6,1117,5,1,69.0,1963,1963,1117,0,1,0,0,0
625,7,1133,6,1,56.0,2008,2008,1133,0,1,0,0,0
626,6,948,5,1,57.0,2005,1948,1323,0,1,0,0,0
627,6,680,5,1,80.0,2003,1910,1360,0,1,0,0,0
628,4,672,5,1,60.0,1950,1940,672,0,1,0,0,0
629,7,728,6,1,60.0,2005,1915,1456,0,0,1,0,0
630,9,828,4,2,63.0,1996,1910,1594,0,1,0,0,0
631,8,1095,4,2,63.0,1985,1940,1656,0,1,0,0,0
632,6,960,5,1,81.0,1950,1920,1740,1,0,0,0,0
633,5,1027,7,1,60.0,2006,1920,1027,0,0,1,0,0
634,8,884,6,2,60.0,1950,1940,1436,0,1,0,0,0
635,5,899,5,1,60.0,1950,1910,899,0,1,0,0,0
636,5,684,5,1,44.0,1996,1890,1080,0,1,0,0,0
637,5,904,5,1,75.0,1950,1946,1499,0,1,0,0,0
638,3,407,2,1,62.0,1950,1946,407,0,1,0,0,0
639,6,1588,3,2,103.0,1992,1949,1588,0,1,0,0,0
640,10,830,5,2,69.0,2006,1900,1627,0,1,0,0,0
641,7,730,7,1,53.0,1965,1920,1450,0,1,0,0,0
642,5,709,5,1,69.0,2003,1900,1017,0,1,0,0,0
643,10,1377,5,2,60.0,1960,1920,2350,0,1,0,0,0
644,7,884,5,1,60.0,2005,1905,1540,0,0,1,0,0
645,5,723,2,1,60.0,1950,1920,1086,1,0,0,0,0
646,10,1313,7,2,60.0,1999,1890,2495,0,1,0,0,0
647,5,984,5,1,65.0,1959,1959,984,0,1,0,0,0
648,5,1093,4,1,52.0,2006,1958,1093,0,1,0,0,0
649,5,1143,5,1,55.0,1983,1928,1143,0,0,1,0,0
650,8,1195,7,1,0.0,1950,1945,1668,0,1,0,0,0
651,6,1144,5,2,0.0,1950,1935,1738,0,1,0,0,0
652,6,832,5,1,50.0,2006,1941,1210,0,1,0,0,0
653,6,736,6,1,59.0,2000,1900,1290,0,1,0,0,0
654,6,1014,6,1,50.0,1989,1940,1672,0,1,0,0,0
655,5,949,5,1,50.0,2003,1924,949,0,1,0,0,0
656,5,825,6,2,50.0,2000,1937,1497,0,1,0,0,0
657,7,874,6,2,50.0,1950,1939,1342,0,1,0,0,0
658,6,1013,6,1,50.0,1950,1926,1013,0,1,0,0,0
659,6,565,5,1,60.0,1997,1920,1216,0,1,0,0,0
660,4,896,4,1,99.0,1950,1946,896,0,1,0,0,0
661,6,624,4,1,52.0,1950,1929,1136,0,1,0,0,0
662,6,808,5,1,0.0,1995,1945,808,0,1,0,0,0
663,7,1245,7,2,52.0,1950,1939,2009,0,1,0,0,0
664,7,1226,5,2,51.0,1950,1923,1902,0,1,0,0,0
665,8,1170,6,2,60.0,2004,1915,1716,0,1,0,0,0
666,8,1242,6,2,57.0,1983,1910,1984,0,1,0,0,0
667,7,825,6,1,63.0,1950,1910,1609,0,0,1,0,0
668,4,768,6,1,0.0,1950,1930,768,0,0,1,0,0
669,7,768,6,1,60.0,1952,1952,1536,0,1,0,0,0
670,9,1272,6,2,60.0,1958,1938,1969,0,1,0,0,0
671,6,880,5,2,0.0,1978,1915,1308,0,1,0,0,0
672,5,1040,6,1,60.0,1992,1925,1040,0,1,0,0,0
673,6,788,6,2,62.0,1950,1925,1236,0,1,0,0,0
674,5,759,5,1,60.0,1991,1912,759,0,1,0,0,0
675,8,808,3,2,60.0,1950,1915,1344,1,0,0,0,0
676,6,1054,5,1,82.0,1993,1947,1054,0,0,1,0,0
677,6,1075,5,1,0.0,1963,1963,1075,0,1,0,0,0
678,6,1096,6,1,80.0,1978,1978,1096,0,1,0,0,0
679,6,992,5,1,68.0,2005,1967,992,0,1,0,0,0
680,6,1034,6,1,0.0,1978,1978,1034,0,1,0,0,0
681,6,1073,5,1,0.0,1967,1967,1073,0,1,0,0,0
682,5,1126,5,1,0.0,1984,1984,1126,0,1,0,0,0
683,6,1140,5,1,60.0,1950,1920,1140,0,1,0,0,0
684,6,960,5,1,94.0,2003,1963,960,0,1,0,0,0
685,4,1188,6,1,88.0,1956,1956,1188,0,1,0,0,0
686,7,1721,5,2,0.0,1960,1960,1721,0,1,0,0,0
687,6,864,5,1,63.0,1973,1941,1350,0,1,0,0,0
688,5,904,5,1,0.0,1970,1970,904,0,1,0,0,0
689,7,1524,7,2,82.0,1979,1979,1524,0,1,0,0,0
690,5,617,7,1,50.0,1950,1948,1079,0,1,0,0,0
691,5,1518,5,1,85.0,2007,1940,1518,0,1,0,0,0
692,6,1509,5,1,68.0,1956,1956,1509,0,1,0,0,0
693,4,864,5,1,50.0,1975,1975,864,0,1,0,0,0
694,7,621,6,1,50.0,2001,1962,1269,0,0,1,0,0
695,9,1093,6,2,0.0,2002,1995,2814,0,0,1,0,0
696,7,1626,7,2,80.0,1994,1994,1626,0,0,1,0,0
697,9,1101,7,2,0.0,1994,1993,2200,0,0,1,0,0
698,8,1302,7,2,85.0,1996,1996,2037,0,0,1,0,0
699,6,628,7,2,65.0,2007,2007,1356,0,0,1,0,0
700,7,1615,8,2,65.0,2007,2007,1615,0,0,1,0,0
701,7,2276,9,2,91.0,2008,2008,2276,0,0,1,0,0
702,8,1766,9,2,91.0,2008,2008,1766,0,0,0,1,0
703,6,1511,8,2,0.0,1995,1995,1511,0,0,1,0,0
704,6,1643,6,2,0.0,1966,1966,1643,0,1,0,0,0
705,5,990,5,1,65.0,1994,1994,990,0,1,0,0,0
706,5,1418,7,2,0.0,1998,1997,1418,0,1,0,0,0
707,6,872,6,2,0.0,1997,1997,1771,0,1,0,0,0
708,6,782,7,2,68.0,2000,2000,1652,0,0,1,0,0
709,6,928,7,2,75.0,2001,2000,1823,0,0,1,0,0
710,5,1174,5,1,0.0,1978,1978,1174,0,1,0,0,0
711,5,1076,5,1,0.0,1975,1975,1076,0,1,0,0,0
712,5,1558,5,2,40.0,2001,1975,1558,0,1,0,0,0
713,8,1290,7,2,0.0,2001,2001,2161,0,0,1,0,0
714,7,1366,9,2,0.0,2002,2001,1947,0,0,1,0,0
715,6,1786,8,2,0.0,2003,2002,1786,0,0,1,0,0
716,9,1129,7,2,41.0,2003,2003,2327,0,0,1,0,0
717,7,886,8,2,96.0,2000,1999,1764,0,0,1,0,0
718,3,848,6,1,0.0,2004,2004,848,0,0,1,0,0
719,8,1838,6,2,83.0,1998,1997,1838,0,1,0,0,0
720,6,1445,7,2,75.0,2004,2004,1445,0,0,1,0,0
721,6,1564,7,2,85.0,2007,2007,1564,0,0,1,0,0
722,6,1361,7,2,74.0,2007,2007,1361,0,0,1,0,0
723,6,1092,5,1,75.0,1966,1966,1092,0,1,0,0,0
724,6,1033,5,1,64.0,1976,1976,1033,0,1,0,0,0
725,6,1127,6,1,65.0,1976,1976,1127,0,1,0,0,0
726,6,1117,6,1,0.0,1977,1977,1117,0,1,0,0,0
727,6,684,6,1,72.0,2001,1976,1398,0,1,0,0,0
728,11,3820,5,3,123.0,1996,1959,3820,0,1,0,0,0
729,6,1152,4,2,65.0,1955,1955,1152,0,1,0,0,0
730,6,1152,4,2,74.0,1955,1955,1152,0,1,0,0,0
731,4,784,4,1,56.0,1955,1955,784,0,1,0,0,0
732,5,585,5,1,60.0,2007,1938,1053,0,1,0,0,0
733,8,929,5,1,57.0,1993,1947,1137,0,1,0,0,0
734,5,930,4,1,68.0,1953,1953,930,0,1,0,0,0
735,6,1204,4,1,62.0,1954,1954,1204,0,1,0,0,0
736,6,949,4,1,67.0,2008,1923,1292,0,1,0,0,0
737,7,1424,7,2,60.0,1950,1921,1424,0,1,0,0,0
738,10,960,6,2,64.0,1950,1930,1920,0,1,0,0,0
739,6,672,6,1,66.0,1950,1926,1316,0,1,0,0,0
740,6,676,6,1,63.0,1995,1914,1264,0,1,0,0,0
741,7,798,8,2,54.0,1997,1925,1512,0,0,1,0,0
742,7,819,6,1,0.0,1950,1923,1603,0,1,0,0,0
743,7,1265,5,2,0.0,1995,1937,1938,0,1,0,0,0
744,6,932,5,1,0.0,1950,1938,1374,0,1,0,0,0
745,5,1091,6,1,79.0,1951,1951,1091,0,1,0,0,0
746,9,983,8,1,100.0,1950,1935,1873,0,1,0,0,0
747,8,1218,7,2,70.0,2000,1950,2161,0,1,0,0,0
748,7,1898,5,2,56.0,1956,1956,1898,0,1,0,0,0
749,5,516,6,1,24.0,1980,1980,1032,0,1,0,0,0
750,5,919,6,1,50.0,1998,1926,919,0,1,0,0,0
751,5,760,6,1,60.0,2006,1940,1090,0,1,0,0,0
752,7,780,5,1,58.0,1950,1930,1200,0,1,0,0,0
753,7,1092,5,1,75.0,1967,1967,1656,1,0,0,0,0
754,5,912,5,1,60.0,1995,1930,912,0,1,0,0,0
755,7,1151,5,2,75.0,1958,1958,1955,0,1,0,0,0
756,4,733,1,1,80.0,1952,1952,733,1,0,0,0,0
757,6,825,4,1,60.0,1950,1895,1361,0,1,0,0,0
758,5,671,4,1,52.0,2000,1910,1049,0,1,0,0,0
759,5,432,4,1,60.0,1950,1920,864,0,1,0,0,0
760,5,1648,8,2,44.0,2008,2007,1648,0,0,0,1,0
761,5,1646,7,2,44.0,2005,2004,1646,0,0,1,0,0
762,7,2032,7,3,0.0,1997,1996,2032,0,0,1,0,0
763,8,910,7,2,0.0,1997,1996,1820,0,1,0,0,0
764,8,936,5,2,76.0,1976,1976,1872,0,1,0,0,0
765,6,1689,4,2,74.0,1991,1991,1689,0,1,0,0,0
766,6,1501,7,2,42.0,1986,1986,1501,0,0,1,0,0
767,8,1537,8,2,74.0,2007,2006,1537,0,0,1,0,0
768,6,920,8,2,107.0,2007,2007,1780,0,0,1,0,0
769,6,712,5,2,73.0,2007,2006,1442,0,1,0,0,0
770,6,796,7,2,81.0,2008,2008,1612,0,0,1,0,0
771,8,1495,6,2,75.0,1989,1989,1495,0,1,0,0,0
772,6,1256,6,2,93.0,1986,1986,1256,0,0,1,0,0
773,7,1440,8,2,82.0,2003,2003,1440,0,0,1,0,0
774,6,1675,6,2,0.0,2000,1999,1675,0,0,1,0,0
775,7,1728,8,2,79.0,2007,2007,1728,0,0,1,0,0
776,7,1964,8,2,85.0,2006,2005,1964,0,0,1,0,0
777,8,1344,7,2,97.0,1998,1997,1344,0,1,0,0,0
778,5,1092,5,1,77.0,2008,2007,1092,0,1,0,0,0
779,4,1189,6,2,32.0,1997,1997,1189,0,1,0,0,0
780,6,1200,4,1,150.0,1964,1964,1200,0,1,0,0,0
781,6,1040,5,1,0.0,1975,1975,1040,0,1,0,0,0
782,6,925,5,2,41.0,1976,1976,1475,0,1,0,0,0
783,5,526,4,1,21.0,2006,1973,988,0,1,0,0,0
784,4,526,4,1,21.0,1973,1973,988,0,1,0,0,0
785,6,1160,5,1,0.0,1968,1968,1160,0,1,0,0,0
786,6,546,6,2,21.0,2007,1970,1092,0,1,0,0,0
787,4,816,5,1,59.0,1983,1983,816,0,1,0,0,0
788,6,845,5,1,60.0,2005,1982,845,0,1,0,0,0
789,6,889,5,1,74.0,1984,1984,889,0,1,0,0,0
790,7,1150,5,2,0.0,1950,1900,1836,0,1,0,0,0
791,7,1587,6,2,85.0,1971,1971,1587,0,1,0,0,0
792,7,754,6,2,56.0,1997,1997,1384,0,1,0,0,0
793,7,924,6,2,0.0,1994,1994,1694,0,1,0,0,0
794,7,947,6,2,0.0,2000,1999,1714,0,1,0,0,0
795,6,691,7,2,63.0,1996,1996,1553,0,0,1,0,0
796,7,957,6,3,60.0,2003,1999,2299,0,1,0,0,0
797,6,1187,7,2,0.0,1993,1992,1187,0,1,0,0,0
798,7,910,6,2,0.0,1994,1993,1642,0,1,0,0,0
799,6,1128,6,1,160.0,1964,1964,1128,0,1,0,0,0
800,5,1179,8,2,38.0,1988,1988,1179,0,0,1,0,0
801,4,1321,8,1,35.0,1990,1990,1321,0,0,1,0,0
802,10,1164,8,3,98.0,2005,2005,2541,0,0,1,0,0
803,8,2338,9,2,52.0,2007,2006,2338,0,0,0,1,0
804,7,1424,5,1,195.0,1990,1969,1424,0,1,0,0,0
805,6,1612,9,2,61.0,2006,2006,1612,0,0,1,0,0
806,7,2234,8,1,85.0,2006,2006,2234,0,0,1,0,0
807,8,2042,10,2,81.0,2007,2006,2042,0,0,0,1,0
808,5,1284,6,2,0.0,1984,1984,1284,0,1,0,0,0
809,6,725,7,2,78.0,2003,1981,1479,0,0,1,0,0
810,7,1664,7,2,93.0,1985,1978,1664,0,1,0,0,0
811,9,1085,7,2,61.0,1979,1979,1930,0,1,0,0,0
812,6,1177,6,2,79.0,1984,1984,1177,0,1,0,0,0
813,5,1353,6,2,80.0,1999,1979,1353,0,1,0,0,0
814,6,1220,6,2,128.0,1971,1971,1220,0,1,0,0,0
815,5,1324,7,2,64.0,1976,1976,1324,0,1,0,0,0
816,8,1084,6,2,80.0,1974,1974,1877,0,1,0,0,0
817,7,1422,5,1,63.0,1990,1970,1422,0,1,0,0,0
818,5,914,5,1,66.0,2002,1970,914,0,1,0,0,0
819,4,914,4,1,0.0,1961,1961,914,0,1,0,0,0
820,5,1337,6,2,33.0,2001,2001,1337,0,0,1,0,0
821,5,1337,6,2,26.0,1998,1997,1337,0,0,1,0,0
822,6,525,6,1,21.0,1973,1973,1092,0,1,0,0,0
823,7,672,6,1,21.0,1973,1973,1218,0,1,0,0,0
824,4,1055,7,2,24.0,1978,1978,1055,0,1,0,0,0
825,5,988,5,1,65.0,1966,1966,988,0,1,0,0,0
826,7,1816,9,2,96.0,2007,2006,1816,0,0,0,1,0
827,7,1694,8,2,91.0,2007,2006,1694,0,0,1,0,0
828,7,2122,8,2,110.0,2007,2007,2122,0,0,1,0,0
829,8,1943,9,2,107.0,2007,2007,2656,0,0,0,1,0
830,11,1148,8,2,110.0,2007,2006,2550,0,0,1,0,0
831,7,2046,10,2,105.0,2006,2005,2046,0,0,0,1,0
832,8,2552,9,2,107.0,2007,2007,2552,0,0,0,1,0
833,9,1722,9,2,118.0,2006,2005,2758,0,0,1,0,0
834,7,2290,10,2,59.0,2007,2007,2290,0,0,0,1,0
835,7,1582,8,2,134.0,2008,2007,2152,0,0,1,0,0
836,8,958,8,2,82.0,2007,2007,2100,0,0,0,1,0
837,7,1802,9,2,94.0,2006,2006,1802,0,0,0,1,0
838,11,1718,8,2,99.0,2004,2004,2956,0,0,1,0,0
839,7,1217,8,2,110.0,2003,2003,2385,0,0,1,0,0
840,8,895,8,2,0.0,2007,2007,1818,0,0,1,0,0
841,7,1614,7,2,70.0,2006,2005,1614,0,0,1,0,0
842,7,1721,8,2,71.0,2005,2005,1721,0,0,1,0,0
843,7,1298,8,2,92.0,2007,2006,1828,0,0,1,0,0
844,5,1302,6,1,34.0,2006,2005,1302,0,0,1,0,0
845,5,1302,6,1,34.0,2006,2005,1302,0,0,1,0,0
846,6,1362,6,2,41.0,2006,2005,1362,0,0,1,0,0
847,6,1554,8,2,34.0,2006,2006,1554,0,0,1,0,0
848,6,1577,9,2,48.0,2005,2005,1577,0,0,0,1,0
849,6,1324,8,2,48.0,2006,2006,1324,0,0,1,0,0
850,6,1405,7,2,48.0,2003,2003,1405,0,0,1,0,0
851,7,768,6,3,59.0,2007,2007,1496,0,0,1,0,0
852,6,768,6,2,65.0,2006,2005,1536,0,0,1,0,0
853,6,608,7,2,58.0,2007,2006,1458,0,1,0,0,0
854,7,738,6,2,62.0,2006,2006,1495,0,0,1,0,0
855,6,698,6,2,63.0,2007,2006,1746,0,0,1,0,0
856,6,1326,6,2,88.0,2005,2005,1326,0,1,0,0,0
857,6,752,6,2,72.0,2007,2007,1504,0,0,1,0,0
858,7,728,7,2,64.0,2007,2007,1456,0,0,1,0,0
859,6,1258,7,2,64.0,2007,2007,1258,0,0,1,0,0
860,7,1589,8,2,0.0,2003,2003,1589,0,0,1,0,0
861,6,1266,7,2,53.0,2007,2007,1266,0,0,1,0,0
862,5,1119,7,2,65.0,2005,2004,1119,0,0,1,0,0
863,8,744,7,2,87.0,2004,2004,1374,0,0,1,0,0
864,6,1525,7,2,59.0,2006,2006,1525,0,0,1,0,0
865,7,754,7,2,0.0,2003,2003,1394,0,0,1,0,0
866,8,847,7,2,63.0,2003,2003,1948,0,0,1,0,0
867,8,864,7,2,0.0,2002,2002,1995,0,0,1,0,0
868,7,940,6,2,58.0,2000,2000,1690,0,1,0,0,0
869,7,961,6,2,59.0,2000,1999,1644,0,1,0,0,0
870,8,1779,8,2,100.0,1998,1997,2551,0,0,1,0,0
871,9,1671,9,2,89.0,1998,1998,3078,0,0,1,0,0
872,9,1411,8,2,74.0,1999,1998,2582,0,0,1,0,0
873,8,1108,7,2,83.0,1998,1998,2385,0,0,1,0,0
874,9,1105,8,2,88.0,1993,1992,2202,0,0,1,0,0
875,8,1335,8,2,82.0,1997,1996,2538,0,0,1,0,0
876,5,1369,7,2,75.0,2007,2007,1369,0,0,1,0,0
877,6,1542,8,2,91.0,2007,2007,1542,0,0,1,0,0
878,7,1534,8,2,76.0,2006,2006,1534,0,0,1,0,0
879,6,1966,10,2,98.0,2007,2007,1966,0,0,0,1,0
880,6,1528,7,3,85.0,2007,2007,1528,0,0,1,0,0
881,7,1538,8,2,74.0,2005,2005,1538,0,0,1,0,0
882,7,1506,7,2,70.0,2006,2005,1506,0,0,1,0,0
883,7,982,7,2,70.0,2006,2006,1977,0,0,1,0,0
884,7,1302,8,2,75.0,2006,2006,1830,0,0,1,0,0
885,6,1338,8,2,72.0,2007,2007,1338,0,0,1,0,0
886,6,1335,7,2,75.0,2007,2006,1335,0,0,1,0,0
887,8,896,8,2,72.0,2007,2007,1792,0,0,1,0,0
888,8,725,5,3,81.0,2007,2007,1588,0,0,1,0,0
889,8,955,8,2,112.0,2007,2007,1880,0,0,1,0,0
890,6,1584,8,2,84.0,2007,2007,1584,0,0,0,1,0
891,5,1685,8,2,100.0,2006,2006,1685,0,0,1,0,0
892,9,1158,6,2,85.0,2004,2004,2443,0,0,1,0,0
893,6,1100,6,1,63.0,2007,2006,1100,0,1,0,0,0
894,5,1143,7,1,63.0,2006,2006,1143,0,0,1,0,0
895,6,1094,5,1,60.0,2004,2003,1094,0,0,1,0,0
896,7,1486,7,2,65.0,2006,2006,1486,0,0,1,0,0
897,7,920,6,2,0.0,1997,1993,1820,0,0,1,0,0
898,5,630,6,1,50.0,1980,1980,1266,0,1,0,0,0
899,5,894,5,1,64.0,1977,1977,894,0,1,0,0,0
900,5,1040,5,1,84.0,1968,1968,1040,0,1,0,0,0
901,7,1271,7,2,0.0,1990,1990,2503,0,0,1,0,0
902,5,1037,5,1,44.0,1974,1974,1037,0,1,0,0,0
903,5,1055,6,1,43.0,2006,1973,1055,0,1,0,0,0
904,6,1378,8,2,45.0,2004,2004,1378,0,0,1,0,0
905,5,1151,8,2,80.0,2007,2006,1151,0,0,1,0,0
906,5,1565,8,2,32.0,2007,2006,1565,0,0,1,0,0
907,5,1352,7,2,40.0,2007,2006,1352,0,0,1,0,0
908,5,1550,8,2,30.0,2007,2006,1550,0,0,1,0,0
909,6,757,6,2,24.0,1999,1999,1501,0,1,0,0,0
910,4,769,6,2,24.0,2000,2000,1573,0,0,1,0,0
911,5,1358,7,2,73.0,2000,1999,1358,0,0,1,0,0
912,8,1072,8,2,0.0,2004,2003,2048,0,0,1,0,0
913,8,1220,8,2,106.0,1998,1998,2362,0,0,1,0,0
914,5,1494,8,1,50.0,1995,1994,1494,0,0,1,0,0
915,8,2362,7,2,80.0,1980,1980,2362,0,0,1,0,0
916,7,2497,8,2,94.0,1981,1981,2497,0,0,1,0,0
917,7,1152,6,1,78.0,1968,1968,1152,0,1,0,0,0
918,8,1403,6,2,80.0,1970,1970,2411,0,1,0,0,0
919,6,1082,6,1,0.0,1969,1969,1082,0,1,0,0,0
920,6,1295,6,1,130.0,1968,1968,1295,0,1,0,0,0
921,8,1610,7,2,108.0,1987,1972,1610,0,1,0,0,0
922,6,1594,7,2,80.0,1993,1993,1594,0,1,0,0,0
923,8,1091,7,2,78.0,1993,1993,2075,0,0,1,0,0
924,6,1093,6,2,88.0,1966,1966,1093,0,1,0,0,0
925,6,1052,6,1,80.0,1963,1963,1052,0,1,0,0,0
926,5,1107,5,1,70.0,1993,1967,1107,0,1,0,0,0
927,8,1224,4,2,0.0,1964,1964,1224,0,1,0,0,0
928,6,1074,5,1,74.0,1956,1956,1074,0,1,0,0,0
929,6,1187,5,1,0.0,1961,1961,1187,0,1,0,0,0
930,5,964,5,1,76.0,1961,1961,964,0,1,0,0,0
931,5,894,5,1,70.0,1960,1960,894,0,1,0,0,0
932,6,1200,7,2,80.0,1966,1966,1200,0,1,0,0,0
933,5,1042,6,2,80.0,1965,1965,1042,0,1,0,0,0
934,8,845,6,2,80.0,1997,1964,2154,0,1,0,0,0
935,7,1374,6,1,0.0,1964,1964,1374,0,1,0,0,0
936,6,1652,6,1,0.0,1991,1959,1652,0,1,0,0,0
937,4,908,5,1,85.0,1996,1940,908,0,1,0,0,0
938,4,666,3,1,50.0,1950,1946,666,1,0,0,0,0
939,4,442,3,1,51.0,1950,1945,670,0,1,0,0,0
940,5,808,5,1,50.0,2000,1958,808,0,1,0,0,0
941,6,1150,5,1,80.0,1955,1955,1150,0,1,0,0,0
942,8,1560,5,2,63.0,1968,1968,1560,0,1,0,0,0
943,6,1280,5,2,0.0,1966,1966,1280,0,1,0,0,0
944,6,1254,6,1,100.0,1961,1961,1254,0,1,0,0,0
945,4,936,6,1,73.0,1999,1957,936,0,1,0,0,0
946,6,1008,5,1,65.0,1956,1956,1008,0,1,0,0,0
947,6,1053,5,1,60.0,1963,1963,1053,0,1,0,0,0
948,6,1144,5,1,70.0,1960,1960,1144,0,1,0,0,0
949,8,1721,6,1,80.0,1969,1957,1721,0,1,0,0,0
950,5,922,5,1,72.0,1957,1957,922,0,1,0,0,0
951,7,1411,5,1,70.0,1975,1955,1411,0,1,0,0,0
952,5,1216,5,1,75.0,1955,1955,1216,0,1,0,0,0
953,6,1154,5,1,60.0,2006,1953,1154,0,1,0,0,0
954,8,1560,5,2,70.0,1958,1958,1560,0,1,0,0,0
955,5,948,6,1,60.0,1952,1952,948,0,1,0,0,0
956,6,1040,6,1,68.0,1953,1953,1040,0,1,0,0,0
957,5,925,5,1,71.0,2003,1956,925,0,1,0,0,0
958,7,1040,4,1,55.0,1955,1955,1540,0,1,0,0,0
959,5,925,5,1,70.0,1955,1955,925,0,1,0,0,0
960,6,1647,4,1,75.0,1953,1953,1647,0,1,0,0,0
961,6,924,5,1,0.0,1952,1952,924,0,1,0,0,0
962,7,1000,4,2,60.0,2006,1890,1544,0,0,1,0,0
963,7,1216,5,1,0.0,2004,1953,1728,0,1,0,0,0
964,9,1308,5,3,113.0,2007,1935,3086,0,1,0,0,0
965,6,845,4,2,60.0,1993,1925,1281,0,1,0,0,0
966,6,751,5,1,60.0,1999,1895,1534,0,1,0,0,0
967,6,1035,7,2,93.0,1999,1963,1651,0,1,0,0,0
968,5,888,5,1,75.0,1961,1961,888,0,1,0,0,0
969,5,952,6,1,66.0,1968,1968,952,0,1,0,0,0
970,6,1238,5,1,60.0,1950,1950,1238,0,1,0,0,0
971,6,1040,5,1,0.0,2003,1959,1040,0,1,0,0,0
972,6,1170,5,1,70.0,1958,1958,1170,0,1,0,0,0
973,6,1242,5,1,70.0,1960,1960,1242,0,1,0,0,0
974,6,1377,5,1,80.0,1960,1960,1377,0,1,0,0,0
975,7,925,5,1,70.0,1961,1961,925,0,1,0,0,0
976,5,864,5,1,60.0,1962,1962,864,0,1,0,0,0
977,6,936,5,1,66.0,1962,1962,936,0,1,0,0,0
978,5,960,5,1,60.0,1980,1926,960,0,0,1,0,0
979,6,866,6,1,50.0,1950,1927,1296,0,1,0,0,0
980,4,1022,5,1,56.0,1950,1922,1022,0,1,0,0,0
981,5,967,5,1,56.0,1990,1920,967,0,1,0,0,0
982,5,1072,5,1,60.0,1950,1940,1072,0,1,0,0,0
983,6,680,5,1,120.0,2006,1900,1174,0,1,0,0,0
984,6,761,4,1,50.0,1950,1900,1141,0,1,0,0,0
985,7,1156,4,2,57.0,1950,1900,1798,0,1,0,0,0
986,7,909,8,2,0.0,1999,1910,1772,0,0,1,0,0
987,9,914,6,1,53.0,1950,1927,1642,0,1,0,0,0
988,6,616,5,1,35.0,1950,1910,1232,0,1,0,0,0
989,6,991,6,2,56.0,1990,1910,1650,0,1,0,0,0
990,6,687,5,1,60.0,2005,1930,1358,0,1,0,0,0
991,8,1312,7,2,75.0,1987,1879,2454,0,1,0,0,0
992,5,968,4,1,52.0,1956,1956,968,0,1,0,0,0
993,6,1382,4,2,76.0,2002,1949,1382,0,1,0,0,0
994,6,916,5,1,55.0,1994,1925,1060,0,1,0,0,0
995,6,910,5,1,55.0,1950,1950,1435,0,1,0,0,0
996,6,728,5,2,50.0,1998,1939,1274,0,1,0,0,0
997,6,608,6,1,50.0,1950,1939,1232,0,1,0,0,0
998,5,884,5,1,51.0,1950,1939,884,0,0,1,0,0
999,6,861,6,1,0.0,1950,1938,1409,0,1,0,0,0
1000,7,899,5,1,52.0,1952,1939,1322,0,1,0,0,0
1001,6,1014,5,1,52.0,1992,1930,1426,0,1,0,0,0
1002,6,903,5,1,51.0,1950,1926,1281,0,1,0,0,0
1003,8,1100,6,2,47.0,1995,1918,2264,0,1,0,0,0
1004,7,752,6,1,60.0,1950,1920,1376,0,1,0,0,0
1005,7,960,5,1,60.0,1950,1926,1316,0,1,0,0,0
1006,6,672,7,1,0.0,1990,1929,1344,0,1,0,0,0
1007,7,933,5,2,40.0,1950,1901,1173,0,1,0,0,0
1008,6,969,5,1,40.0,1950,1901,1214,0,1,0,0,0
1009,9,1497,6,3,120.0,1963,1963,2294,0,1,0,0,0
